Type,CreatedAt,Count
TWEET,2017-01-31 00:00:00+00:00,278
TWEET,2017-02-28 00:00:00+00:00,162
TWEET,2017-03-31 00:00:00+00:00,278
TWEET,2017-04-30 00:00:00+00:00,145
TWEET,2017-05-31 00:00:00+00:00,209
TWEET,2017-06-30 00:00:00+00:00,260
TWEET,2017-07-31 00:00:00+00:00,145
TWEET,2017-08-31 00:00:00+00:00,136
TWEET,2017-09-30 00:00:00+00:00,79
TWEET,2017-10-31 00:00:00+00:00,351
TWEET,2017-11-30 00:00:00+00:00,262
TWEET,2017-12-31 00:00:00+00:00,102
TWEET,2018-01-31 00:00:00+00:00,266
TWEET,2018-02-28 00:00:00+00:00,263
TWEET,2018-03-31 00:00:00+00:00,325
TWEET,2018-04-30 00:00:00+00:00,166
TWEET,2018-05-31 00:00:00+00:00,366
TWEET,2018-06-30 00:00:00+00:00,144
TWEET,2018-07-31 00:00:00+00:00,225
TWEET,2018-08-31 00:00:00+00:00,138
TWEET,2018-09-30 00:00:00+00:00,228
TWEET,2018-10-31 00:00:00+00:00,313
TWEET,2018-11-30 00:00:00+00:00,189
TWEET,2018-12-31 00:00:00+00:00,197
TWEET,2019-01-31 00:00:00+00:00,322
TWEET,2019-02-28 00:00:00+00:00,434
TWEET,2019-03-31 00:00:00+00:00,325
TWEET,2019-04-30 00:00:00+00:00,445
TWEET,2019-05-31 00:00:00+00:00,669
